-3.999790000000000290e-02,1.877370000000000104e-09,2.112040000000000081e-09
-3.490220000000000128e-02,2.517869999999999830e-02,2.066600000000000034e-02
-2.994190000000000046e-02,4.017980000000000163e-02,3.380269999999999803e-02
-2.496220000000000036e-02,5.459669999999999801e-02,4.559860000000000302e-02
-1.993349999999999983e-02,6.663940000000000141e-02,5.549230000000000135e-02
-1.490870000000000042e-02,7.563880000000000603e-02,6.322220000000000617e-02
-9.983370000000000091e-03,8.249090000000000589e-02,6.940440000000000498e-02
-4.937249999999999799e-03,1.030060000000000003e-01,8.621900000000000397e-02
3.110329999999999746e-05,1.340999999999999970e-01,1.135000000000000037e-01
5.033189999999999886e-03,1.627909999999999913e-01,1.404410000000000103e-01
1.003210000000000039e-02,1.839200000000000002e-01,1.619319999999999926e-01
1.500669999999999955e-02,1.996469999999999911e-01,1.787849999999999995e-01
2.002019999999999841e-02,2.162300000000000055e-01,1.949940000000000007e-01
2.501410000000000092e-02,2.341010000000000035e-01,2.114550000000000041e-01
2.638350000000000070e-02,2.384499999999999953e-01,2.154709999999999959e-01
3.002849999999999964e-02,2.487870000000000081e-01,2.255399999999999905e-01
3.502240000000000214e-02,2.550160000000000204e-01,2.333220000000000016e-01
4.001690000000000108e-02,2.588670000000000138e-01,2.378699999999999981e-01
4.501890000000000058e-02,2.630199999999999760e-01,2.421159999999999979e-01
5.001880000000000215e-02,2.670199999999999796e-01,2.461899999999999922e-01
5.500909999999999828e-02,2.670819999999999861e-01,2.475100000000000078e-01
6.001410000000000078e-02,2.697350000000000025e-01,2.501030000000000197e-01
6.502030000000000309e-02,2.694199999999999928e-01,2.511680000000000024e-01
7.001789999999999403e-02,2.698550000000000115e-01,2.522240000000000038e-01
7.502209999999999435e-02,2.704079999999999817e-01,2.531470000000000109e-01
8.002220000000000166e-02,2.711620000000000141e-01,2.542590000000000128e-01
8.501499999999999335e-02,2.715739999999999821e-01,2.551869999999999972e-01
9.001170000000000004e-02,2.717879999999999741e-01,2.559029999999999916e-01
9.501099999999999823e-02,2.720830000000000193e-01,2.565899999999999848e-01
1.000159999999999938e-01,2.726660000000000195e-01,2.575149999999999939e-01
1.050180000000000002e-01,2.731379999999999919e-01,2.583900000000000086e-01
1.100099999999999967e-01,2.735560000000000214e-01,2.591970000000000107e-01
1.150130000000000041e-01,2.741160000000000263e-01,2.601040000000000019e-01
1.200129999999999947e-01,2.745879999999999987e-01,2.609670000000000045e-01
1.250159999999999882e-01,2.749550000000000050e-01,2.617030000000000189e-01
1.300159999999999927e-01,2.753539999999999877e-01,2.624420000000000086e-01
1.350109999999999921e-01,2.757180000000000186e-01,2.631620000000000070e-01
1.400170000000000026e-01,2.759079999999999866e-01,2.637169999999999792e-01
1.450160000000000060e-01,2.761049999999999893e-01,2.642289999999999917e-01
1.500019999999999964e-01,2.763740000000000085e-01,2.647590000000000221e-01
1.550100000000000089e-01,2.766000000000000125e-01,2.651990000000000181e-01
1.600030000000000063e-01,2.768419999999999770e-01,2.655790000000000095e-01
1.650189999999999990e-01,2.770790000000000197e-01,2.659529999999999950e-01
1.700029999999999875e-01,2.772700000000000164e-01,2.663039999999999852e-01
1.750140000000000029e-01,2.774059999999999859e-01,2.666310000000000069e-01
1.800120000000000053e-01,2.774679999999999924e-01,2.669239999999999946e-01
1.850179999999999880e-01,2.775719999999999854e-01,2.672709999999999808e-01
1.900110000000000132e-01,2.776629999999999932e-01,2.676140000000000185e-01
1.950109999999999899e-01,2.777760000000000229e-01,2.679750000000000187e-01
2.000159999999999993e-01,2.778410000000000046e-01,2.682269999999999932e-01
2.050029999999999908e-01,2.778869999999999951e-01,2.685170000000000057e-01
2.100029999999999952e-01,2.767569999999999752e-01,2.678780000000000050e-01
2.150179999999999869e-01,2.742319999999999758e-01,2.659429999999999850e-01
2.200010000000000021e-01,2.700380000000000003e-01,2.624509999999999899e-01
2.250030000000000086e-01,2.646740000000000204e-01,2.577769999999999784e-01
2.300159999999999982e-01,2.584469999999999823e-01,2.521970000000000045e-01
2.350099999999999967e-01,2.514339999999999908e-01,2.457950000000000135e-01
2.400009999999999921e-01,2.438369999999999982e-01,2.387519999999999920e-01
2.450019999999999976e-01,2.360299999999999898e-01,2.314360000000000028e-01
2.500109999999999832e-01,2.286090000000000066e-01,2.243819999999999981e-01
2.550100000000000144e-01,2.219220000000000081e-01,2.179250000000000076e-01
2.600000000000000089e-01,2.158470000000000111e-01,2.120170000000000110e-01
2.650140000000000273e-01,2.102070000000000050e-01,2.065170000000000061e-01
2.700009999999999910e-01,2.051630000000000120e-01,2.015609999999999902e-01
2.750110000000000054e-01,2.007359999999999978e-01,1.971680000000000099e-01
2.800019999999999731e-01,1.968199999999999950e-01,1.932649999999999924e-01
2.850099999999999856e-01,1.932200000000000029e-01,1.896789999999999865e-01
2.900079999999999880e-01,1.899089999999999945e-01,1.863789999999999891e-01
2.950130000000000252e-01,1.867900000000000116e-01,1.832809999999999995e-01
3.000140000000000029e-01,1.838309999999999944e-01,1.803460000000000063e-01
3.050129999999999786e-01,1.809600000000000097e-01,1.774950000000000139e-01
3.100120000000000098e-01,1.781560000000000088e-01,1.746900000000000119e-01
3.150089999999999835e-01,1.754179999999999906e-01,1.719380000000000075e-01
3.200020000000000087e-01,1.727879999999999971e-01,1.692940000000000000e-01
3.250049999999999883e-01,1.702919999999999989e-01,1.667839999999999878e-01
3.300130000000000008e-01,1.679150000000000087e-01,1.643940000000000123e-01
3.350069999999999992e-01,1.655850000000000100e-01,1.620729999999999948e-01
3.400110000000000077e-01,1.633030000000000037e-01,1.598120000000000096e-01
3.450039999999999774e-01,1.610759999999999970e-01,1.576079999999999981e-01
3.500130000000000186e-01,1.588940000000000075e-01,1.554399999999999948e-01
