-3.999790000000000290e-02,1.873740000000000190e-09,2.107989999999999873e-09
-3.498489999999999933e-02,1.636349999999999957e-02,1.469909999999999967e-02
-2.993799999999999933e-02,2.155980000000000049e-02,1.936679999999999999e-02
-2.498840000000000089e-02,4.469390000000000168e-02,3.746759999999999674e-02
-1.995040000000000008e-02,5.625879999999999770e-02,4.651369999999999810e-02
-1.494320000000000023e-02,6.475369999999999737e-02,5.359250000000000125e-02
-9.893189999999999623e-03,7.106700000000000517e-02,5.947859999999999953e-02
-4.909679999999999600e-03,8.714449999999999974e-02,7.288799999999999446e-02
7.924960000000000099e-05,1.139219999999999955e-01,9.710599999999999787e-02
5.071759999999999810e-03,1.398079999999999878e-01,1.221799999999999969e-01
9.964409999999999934e-03,1.592919999999999892e-01,1.430539999999999867e-01
1.002779999999999991e-02,1.594609999999999916e-01,1.432569999999999955e-01
1.500100000000000044e-02,1.735760000000000081e-01,1.597790000000000044e-01
2.001870000000000038e-02,1.851579999999999893e-01,1.731379999999999864e-01
2.501549999999999954e-02,1.997500000000000109e-01,1.870630000000000071e-01
3.002890000000000073e-02,2.159590000000000121e-01,2.014330000000000009e-01
3.500910000000000133e-02,2.275320000000000120e-01,2.126049999999999884e-01
4.002730000000000177e-02,2.292510000000000103e-01,2.164329999999999865e-01
4.500869999999999871e-02,2.318409999999999915e-01,2.194359999999999922e-01
5.000120000000000259e-02,2.353359999999999896e-01,2.228539999999999965e-01
5.501260000000000178e-02,2.384920000000000095e-01,2.261259999999999937e-01
6.000069999999999709e-02,2.367289999999999950e-01,2.253280000000000005e-01
6.500300000000000522e-02,2.409660000000000135e-01,2.293000000000000038e-01
7.001640000000000641e-02,2.417410000000000114e-01,2.308900000000000119e-01
7.500289999999999735e-02,2.414139999999999897e-01,2.310629999999999906e-01
8.001949999999999341e-02,2.421929999999999916e-01,2.318179999999999963e-01
8.500449999999999673e-02,2.432940000000000103e-01,2.329430000000000112e-01
9.002060000000000617e-02,2.436740000000000017e-01,2.336080000000000101e-01
9.500240000000000073e-02,2.435090000000000032e-01,2.337730000000000086e-01
1.000110000000000027e-01,2.438520000000000132e-01,2.341449999999999920e-01
1.050100000000000061e-01,2.446089999999999931e-01,2.350579999999999892e-01
1.100129999999999997e-01,2.448680000000000023e-01,2.355619999999999936e-01
1.150130000000000041e-01,2.451059999999999905e-01,2.359249999999999958e-01
1.200119999999999937e-01,2.465799999999999936e-01,2.373379999999999934e-01
1.250199999999999922e-01,2.473160000000000081e-01,2.382410000000000083e-01
1.300050000000000094e-01,2.475430000000000130e-01,2.387370000000000048e-01
1.350109999999999921e-01,2.480219999999999925e-01,2.393349999999999922e-01
1.400150000000000006e-01,2.488239999999999896e-01,2.402019999999999988e-01
1.450140000000000040e-01,2.493209999999999871e-01,2.408710000000000018e-01
1.499999999999999944e-01,2.495300000000000018e-01,2.412749999999999895e-01
1.550149999999999861e-01,2.500040000000000040e-01,2.418399999999999994e-01
1.600080000000000113e-01,2.506059999999999954e-01,2.425400000000000056e-01
1.650200000000000000e-01,2.508960000000000079e-01,2.430070000000000008e-01
1.700170000000000015e-01,2.510089999999999821e-01,2.432940000000000103e-01
1.750009999999999899e-01,2.513859999999999983e-01,2.437300000000000022e-01
1.800180000000000113e-01,2.519790000000000085e-01,2.443240000000000134e-01
1.850050000000000028e-01,2.524759999999999782e-01,2.448470000000000091e-01
1.900030000000000052e-01,2.527710000000000234e-01,2.452249999999999985e-01
1.950179999999999969e-01,2.530640000000000112e-01,2.455859999999999987e-01
2.000149999999999983e-01,2.533670000000000089e-01,2.459220000000000017e-01
2.050029999999999908e-01,2.536959999999999771e-01,2.463829999999999909e-01
2.100029999999999952e-01,2.529560000000000142e-01,2.459590000000000110e-01
2.150150000000000117e-01,2.505689999999999862e-01,2.441069999999999907e-01
2.200169999999999904e-01,2.467080000000000106e-01,2.408559999999999868e-01
2.250109999999999888e-01,2.419739999999999946e-01,2.366830000000000045e-01
2.300180000000000002e-01,2.364920000000000078e-01,2.317379999999999995e-01
2.350180000000000047e-01,2.303300000000000070e-01,2.260689999999999922e-01
2.400120000000000031e-01,2.250850000000000073e-01,2.211760000000000115e-01
2.450029999999999986e-01,2.168710000000000082e-01,2.134320000000000106e-01
2.500109999999999832e-01,2.103500000000000092e-01,2.071979999999999933e-01
2.550169999999999937e-01,2.045960000000000001e-01,2.016040000000000054e-01
2.600049999999999861e-01,1.994479999999999864e-01,1.965619999999999867e-01
2.650120000000000253e-01,1.946549999999999947e-01,1.918600000000000028e-01
2.700020000000000198e-01,1.901960000000000039e-01,1.874770000000000048e-01
2.750119999999999787e-01,1.860209999999999919e-01,1.833549999999999902e-01
2.800059999999999771e-01,1.821579999999999866e-01,1.795180000000000109e-01
2.850019999999999776e-01,1.785789999999999877e-01,1.759459999999999913e-01
2.899999999999999800e-01,1.752759999999999874e-01,1.726330000000000087e-01
2.950019999999999865e-01,1.722380000000000022e-01,1.695679999999999965e-01
3.000059999999999949e-01,1.694209999999999883e-01,1.667150000000000021e-01
3.050129999999999786e-01,1.668100000000000138e-01,1.640610000000000124e-01
3.100069999999999770e-01,1.643799999999999983e-01,1.615820000000000034e-01
3.150069999999999815e-01,1.621049999999999991e-01,1.592619999999999869e-01
3.200129999999999919e-01,1.599530000000000118e-01,1.570719999999999894e-01
3.250089999999999923e-01,1.579029999999999878e-01,1.549979999999999969e-01
3.300109999999999988e-01,1.559399999999999953e-01,1.530219999999999914e-01
3.350029999999999952e-01,1.540630000000000055e-01,1.511359999999999926e-01
3.400029999999999997e-01,1.522640000000000104e-01,1.493259999999999865e-01
3.450110000000000121e-01,1.505559999999999954e-01,1.476109999999999922e-01
3.500079999999999858e-01,1.489389999999999881e-01,1.459920000000000107e-01
